config_num,alpha,beta,gamma,delta,threshold_low,threshold_med,threshold_high,error,avg_spend_low,avg_spend_med,avg_spend_high,corner_share,food_insecurity_share,grocery_share,avg_dist_car,avg_dist_nocar,total_trips
11,1.0,0.5,0.6,0.4,6.0,7.0,14.0,0.18660308822702834,2903.0303002742794,4116.581577246761,11568.859551769478,0.31752650094445367,0.385,0.618135256631539,2.6904861204969173,0.5805088212950988,1437.0
12,1.0,0.5,0.6,0.4,6.0,8.0,14.0,0.1879041358463217,2868.2396451402165,4029.0652193351316,11541.733751782249,0.32078633751862096,0.38,0.6162217783280776,2.68261809787704,0.5798879886957848,1438.5
13,1.0,0.5,0.6,0.4,7.0,6.0,14.0,0.1911661693755921,2775.0199684690006,4164.724458462118,11737.99315272093,0.31367243867243866,0.38,0.618040157674304,2.6975962297202063,0.5783534987917336,1431.0
14,1.0,0.5,0.6,0.4,7.0,7.0,14.0,0.18965546833785918,2827.4381236400886,4141.713438123276,11687.233759434253,0.31234011095449893,0.38,0.6201295044187979,2.7044475856736705,0.5814334182335847,1404.5
15,1.0,0.5,0.6,0.4,7.0,8.0,14.0,0.192766841451812,2809.296881258916,4047.871882014756,11649.27040805394,0.311240854144493,0.375,0.6256945194280338,2.7164779394262224,0.576470385786428,1395.5
16,1.0,0.5,1.0,0.4,3.0,6.0,14.0,0.20127611918383506,4248.215745590594,4092.764652950291,11783.854671279896,0.26524708190541424,0.385,0.6635677467587143,2.8307919696599146,0.5853178145021163,1953.0
17,1.0,0.5,1.0,0.4,3.0,7.0,14.0,0.2061529981212852,4296.4411780485625,4043.7337733992426,11646.481911247596,0.26692556819965385,0.385,0.6571941918451158,2.8227050309166306,0.5864507039837339,1922.5
18,1.0,0.5,1.0,0.4,3.0,8.0,14.0,0.1958887910666351,4263.476157183442,4064.3281731444654,11716.830539684734,0.2722195102769167,0.38,0.6612384369432037,2.8184642088544867,0.5841065565969157,1920.5
19,1.0,0.5,1.0,0.4,4.0,6.0,14.0,0.16525645435378425,3533.549850237202,4192.393683949363,11674.332113415989,0.26877257106449437,0.38,0.6647367026300135,2.8231529112085214,0.5841875528570446,1685.0
20,1.0,0.5,1.0,0.4,4.0,7.0,14.0,0.17215463210060997,3551.409356628449,4133.4097391070745,11730.08882071124,0.2668262967159226,0.385,0.6672110854577218,2.8229841141695697,0.5837426368788223,1660.5
21,1.0,0.5,1.0,0.4,4.0,8.0,14.0,0.1828954191078069,3489.8091497735977,4019.294927454863,11778.91704237807,0.2660196353911746,0.385,0.6639007483237901,2.820655825796514,0.5833931804870411,1647.5
