config_num,alpha,beta,gamma,delta,threshold_low,threshold_med,threshold_high,error,avg_spend_low,avg_spend_med,avg_spend_high,corner_share,food_insecurity_share,grocery_share,avg_dist_car,avg_dist_nocar,total_trips
127,3.0,0.9,2.6,0.4,7.0,6.0,14.0,0.19139747333326856,3019.65161670347,4358.8782604316375,12294.81264268929,0.2172043010752688,0.34,0.6924731182795699,2.7209862403105602,0.5103257473277002,465.0
128,3.0,0.9,2.6,0.4,7.0,8.0,14.0,0.19987882213939642,2933.099209850338,4416.41799709811,12611.65921745588,0.20758928571428573,0.34,0.6808035714285714,2.735838511876879,0.5143051540751629,448.0
129,3.0,1.3,0.6,0.4,5.0,6.0,14.0,0.1136689049852608,3223.747824755511,4374.535506267575,11834.153181017818,0.3359840954274354,0.35,0.5705765407554672,2.463835247329955,0.5148999735099181,503.0
130,3.0,1.3,0.6,0.4,5.0,8.0,14.0,0.11256861961150343,3294.037004752411,4358.606839895126,11462.446442262966,0.3313008130081301,0.35,0.6036585365853658,2.5394246615324043,0.514137619818509,492.0
131,3.0,1.3,0.6,0.4,7.0,6.0,14.0,0.1357473815012312,3049.0751643864614,4307.872702221534,11392.825460120297,0.3246753246753247,0.35,0.6103896103896104,2.5360426901314814,0.5023555252289706,462.0
132,3.0,1.3,0.6,0.4,7.0,8.0,14.0,0.1500545976993638,3022.7342591273377,4301.933197147399,11421.425889859058,0.3041575492341357,0.35,0.6301969365426696,2.5714336609527413,0.5087374931316374,457.0
133,3.0,1.3,1.4,0.4,5.0,6.0,14.0,0.1135504936798215,3275.957865411785,4457.912855305772,11821.062645054164,0.3227722772277228,0.35,0.598019801980198,2.5138650629765182,0.5187662998358278,505.0
134,3.0,1.3,1.4,0.4,5.0,8.0,14.0,0.14177815633460047,3326.594997818405,4090.317364684154,12050.082478837612,0.30265848670756645,0.35,0.5991820040899796,2.538306891322193,0.5187662998358277,489.0
135,3.0,1.3,1.4,0.4,7.0,6.0,14.0,0.16382751530940706,2945.165109135289,4459.519110127571,12121.288928840206,0.27564102564102566,0.35,0.6303418803418803,2.6235755675505636,0.5189218673598635,468.0
136,3.0,1.3,1.4,0.4,7.0,8.0,14.0,0.15920775886814073,2965.923678713437,4345.454900537483,12316.72225148587,0.29130434782608694,0.35,0.6282608695652174,2.5921615575566417,0.5087374931316374,460.0
137,3.0,1.3,2.2,0.4,5.0,6.0,14.0,0.1617883018051554,3284.9442211008927,4411.68767708579,12622.328067914288,0.23214285714285715,0.34,0.6765873015873016,2.6852839685095384,0.5187662998358278,504.0
138,3.0,1.3,2.2,0.4,5.0,8.0,14.0,0.16322092615196998,3284.5759393580765,4333.10540452335,12364.049340710104,0.23684210526315788,0.34,0.6639676113360324,2.700386632369679,0.5101701798036645,494.0
139,3.0,1.3,2.2,0.4,7.0,6.0,14.0,0.19034779817375053,2904.8899812283453,4337.348942177356,12958.601906168846,0.23390557939914164,0.34,0.6695278969957081,2.6983266747980754,0.5189218673598633,466.0
140,3.0,1.3,2.2,0.4,7.0,8.0,14.0,0.19089369576763032,3089.402701697496,4262.429570759721,12625.331649034304,0.2188183807439825,0.34,0.6805251641137856,2.744233108426668,0.514137619818509,457.0
141,3.0,1.3,2.6,0.4,5.0,6.0,14.0,0.17636438485340727,3275.1986347064235,4375.6376842424215,13697.33364551475,0.212,0.34,0.698,2.733784900251308,0.5141376198185091,500.0
142,3.0,1.3,2.6,0.4,5.0,8.0,14.0,0.16702538969371344,3238.035920753965,4490.692692843349,13011.525351176364,0.2215568862275449,0.34,0.688622754491018,2.736710609591935,0.5101701798036645,501.0
143,3.0,1.3,2.6,0.4,7.0,6.0,14.0,0.188466444537673,3061.9894337179126,4518.39521516662,13419.289110067366,0.202991452991453,0.34,0.6923076923076923,2.7848769544528387,0.514137619818509,468.0
144,3.0,1.3,2.6,0.4,7.0,8.0,14.0,0.19957751803768334,3016.123066654142,4255.146451289481,13156.294100979552,0.21318681318681318,0.34,0.7120879120879121,2.7802256729425863,0.5101701798036645,455.0
